"Country","Year","Week_ahead","Model","Accuracy","MZE","macroMAE"
"MLT","2015","2","null",0.913,0.087,0.836363636363636
"NLD","2015","2","null",0.377,0.623,1.35606060606061
"NOR","2015","2","null",0.448,0.552,1.4724358974359
"POL","2015","2","null",0.511,0.489,0.44448717948718
"PRT","2015","2","null",0.774,0.226,2.4593023255814
"ROU","2015","2","null",0.854,0.146,0.304878048780488
"SRB","2015","2","null",0.478,0.522,0.23047619047619
"SVN","2015","2","null",0.774,0.226,0.825
"SVK","2015","2","null",0.596,0.404,1.99333333333333
"TUR","2015","2","null",0.425,0.575,0.439880952380952
"USA","2015","2","null",0.623,0.377,0.437418300653595
"ARM","2016","2","null",0.654,0.346,2.5032175032175
"AUT","2016","2","null",0.353,0.647,0.986666666666667
"BEL","2016","2","null",0.788,0.212,0.757142857142857
"CHE","2016","2","null",0.692,0.308,0.480555555555556
"CZE","2016","2","null",0.75,0.25,0.265977443609023
"DNK","2016","2","null",0.607,0.393,0.517647058823529
"EST","2016","2","null",0.519,0.481,1.87046783625731
"ESP","2016","2","null",0.5,0.5,0.676666666666667
"GEO","2016","2","null",0.739,0.261,0.0604166666666667
"GRC","2016","2","null",0.667,0.333,0.288888888888889
"HRV","2016","2","null",0.679,0.321,0.160526315789474
"HUN","2016","2","null",0.679,0.321,0.615
"IRL","2016","2","null",0.75,0.25,0.310263157894737
"ISR","2016","2","null",0.75,0.25,1.08012820512821
"ITA","2016","2","null",0.227,0.773,0.738333333333333
"KGZ","2016","2","null",0.12,0.88,1.73333333333333
"LTU","2016","2","null",0.827,0.173,0.737777777777778
"LUX","2016","2","null",0.643,0.357,0.550980392156863
"LVA","2016","2","null",0.75,0.25,0.451666666666667
"MAR","2016","2","null",0.809,0.191,0.155213675213675
"MDA","2016","2","null",1,0,0
"MLT","2016","2","null",0.704,0.296,0.313636363636364
"NLD","2016","2","null",0.5,0.5,0.983712121212121
"NOR","2016","2","null",0.25,0.75,0.748095238095238
"POL","2016","2","null",0.457,0.543,0.588636363636364
"PRT","2016","2","null",0.75,0.25,1.06388888888889
"ROU","2016","2","null",0.885,0.115,0.0565217391304348
"SRB","2016","2","null",0.312,0.688,0.917142857142857
"SVN","2016","2","null",0.885,0.115,0.260869565217391
"SVK","2016","2","null",0.707,0.293,0.197744360902256
"TUR","2016","2","null",0.4,0.6,0.528571428571429
"USA","2016","2","null",0.558,0.442,0.486153846153846
"ARM","2017","2","null",0.654,0.346,0.661538461538462
"AUT","2017","2","null",0.364,0.636,1.6125
"BEL","2017","2","null",0.743,0.257,1.06071428571429
"CHE","2017","2","null",0.788,0.212,1.15714285714286
"CZE","2017","2","null",0.769,0.231,1.5047619047619
"DNK","2017","2","null",0.714,0.286,0.143859649122807
"EST","2017","2","null",0.577,0.423,0.539579831932773
"ESP","2017","2","null",0.607,0.393,1.11666666666667
"GEO","2017","2","null",0.935,0.0649999999999999,0.104444444444444
"GRC","2017","2","null",0.577,0.423,1.17166666666667
"HRV","2017","2","null",0.654,0.346,2.01666666666667
"HUN","2017","2","null",0.607,0.393,2.71578947368421
"IRL","2017","2","null",0.846,0.154,0.444444444444444
"ISR","2017","2","null",0.788,0.212,0.504761904761905
"ITA","2017","2","null",0.391,0.609,1.27166666666667
"KGZ","2017","2","null",0.417,0.583,0.122857142857143
"LTU","2017","2","null",0.886,0.114,0.7
"LUX","2017","2","null",0.714,0.286,0.376190476190476
"LVA","2017","2","null",0.536,0.464,1.04509803921569
"MAR","2017","2","null",0.712,0.288,0.272320261437908
"MDA","2017","2","null",1,0,0
"MLT","2017","2","null",0.643,0.357,0.306766917293233
"NLD","2017","2","null",0.442,0.558,1.05897435897436
"NOR","2017","2","null",0.429,0.571,1.52857142857143
"POL","2017","2","null",0.423,0.577,1.39116883116883
"PRT","2017","2","null",0.865,0.135,0.423188405797101
"ROU","2017","2","null",1,0,0
"SRB","2017","2","null",0.5,0.5,1.47285714285714
"SVN","2017","2","null",0.808,0.192,2.07575757575758
"SVK","2017","2","null",0.673,0.327,1.2037037037037
"TUR","2017","2","null",0.529,0.471,0.823030303030303
"USA","2017","2","null",0.462,0.538,1.19880952380952
"ARM","2015","3","null",0.756,0.244,0.0861344537815126
"AUT","2015","3","null",0.438,0.562,1.26428571428571
"BEL","2015","3","null",0.755,0.245,2.80697674418605
"CHE","2015","3","null",0.736,0.264,2.00975609756098
"CZE","2015","3","null",0.717,0.283,3.15731707317073
"DNK","2015","3","null",0.6,0.4,0.174912280701754
"EST","2015","3","null",0.434,0.566,1.20714452214452
"ESP","2015","3","null",0.517,0.483,3.37222222222222
"GEO","2015","3","null",0.679,0.321,0.161309523809524
"GRC","2015","3","null",0.471,0.529,1.87307692307692
"HRV","2015","3","null",0.444,0.556,3.09333333333333
"HUN","2015","3","null",0.583,0.417,1.60686274509804
"IRL","2015","3","null",0.792,0.208,0.395016611295681
"ISR","2015","3","null",0.679,0.321,0.690384615384615
"ITA","2015","3","null",0.333,0.667,1.32333333333333
"KGZ","2015","3","null",0.688,0.312,0.373383458646617
"LTU","2015","3","null",0.868,0.132,0.168510638297872
"LUX","2015","3","null",0.586,0.414,1.43888888888889
"LVA","2015","3","null",0.586,0.414,2.965
"MAR","2015","3","null",0.731,0.269,0.127857142857143
"MDA","2015","3","null",0.887,0.113,0.106
"MLT","2015","3","null",0.913,0.087,0.836363636363636
"NLD","2015","3","null",0.321,0.679,1.60757575757576
"NOR","2015","3","null",0.379,0.621,1.97948717948718
"POL","2015","3","null",0.362,0.638,0.539038461538462
"PRT","2015","3","null",0.755,0.245,3.33062015503876
"ROU","2015","3","null",0.812,0.188,0.359756097560976
"SRB","2015","3","null",0.391,0.609,0.297142857142857
"SVN","2015","3","null",0.736,0.264,1.1525
"SVK","2015","3","null",0.538,0.462,1.78466666666667
"TUR","2015","3","null",0.425,0.575,0.530952380952381
"USA","2015","3","null",0.491,0.509,0.828071895424837
"ARM","2016","3","null",0.558,0.442,2.69671814671815
"AUT","2016","3","null",0.294,0.706,1.20333333333333
"BEL","2016","3","null",0.769,0.231,1.01428571428571
"CHE","2016","3","null",0.654,0.346,0.644444444444444
"CZE","2016","3","null",0.673,0.327,0.399561403508772
"DNK","2016","3","null",0.5,0.5,0.618627450980392
"EST","2016","3","null",0.423,0.577,2.54429824561403
"ESP","2016","3","null",0.357,0.643,0.998333333333333
"GEO","2016","3","null",0.674,0.326,0.07625
"GRC","2016","3","null",0.6,0.4,0.311111111111111
"HRV","2016","3","null",0.571,0.429,0.221052631578947
"HUN","2016","3","null",0.643,0.357,0.813333333333333
"IRL","2016","3","null",0.712,0.288,0.420526315789474
"ISR","2016","3","null",0.712,0.288,1.55192307692308
"ITA","2016","3","null",0.182,0.818,0.985
"KGZ","2016","3","null",0.24,0.76,2.16606060606061
"LTU","2016","3","null",0.827,0.173,0.827777777777778
"LUX","2016","3","null",0.5,0.5,0.736862745098039
"LVA","2016","3","null",0.714,0.286,0.52
"MAR","2016","3","null",0.723,0.277,0.182820512820513
"MDA","2016","3","null",1,0,0
"MLT","2016","3","null",0.704,0.296,0.313636363636364
"NLD","2016","3","null",0.308,0.692,1.40265151515152
"NOR","2016","3","null",0.214,0.786,1.06571428571429
"POL","2016","3","null",0.348,0.652,0.843838383838384
"PRT","2016","3","null",0.673,0.327,1.19722222222222
"ROU","2016","3","null",0.846,0.154,0.0753623188405797
"SRB","2016","3","null",0.312,0.688,1.01714285714286
"SVN","2016","3","null",0.827,0.173,0.465217391304348
"SVK","2016","3","null",0.659,0.341,0.31015037593985
"TUR","2016","3","null",0.333,0.667,0.592857142857143
"USA","2016","3","null",0.423,0.577,0.674423076923077
"ARM","2017","3","null",0.654,0.346,0.68034188034188
"AUT","2017","3","null",0.227,0.773,1.5625
"BEL","2017","3","null",0.714,0.286,1.325
"CHE","2017","3","null",0.75,0.25,1.51428571428571
"CZE","2017","3","null",0.75,0.25,2.15952380952381
"DNK","2017","3","null",0.607,0.393,0.204385964912281
"EST","2017","3","null",0.462,0.538,0.860252100840336
"ESP","2017","3","null",0.536,0.464,1.63333333333333
"GEO","2017","3","null",0.913,0.087,0.106666666666667
"GRC","2017","3","null",0.481,0.519,1.55333333333333
"HRV","2017","3","null",0.577,0.423,2.6
"HUN","2017","3","null",0.571,0.429,3.38157894736842
"IRL","2017","3","null",0.808,0.192,0.566666666666667
"ISR","2017","3","null",0.769,0.231,0.567142857142857
"ITA","2017","3","null",0.217,0.783,1.6475
"KGZ","2017","3","null",0.333,0.667,0.228571428571429
"LTU","2017","3","null",0.886,0.114,0.8
"LUX","2017","3","null",0.75,0.25,0.252380952380952
"LVA","2017","3","null",0.536,0.464,1.45686274509804
"MAR","2017","3","null",0.615,0.385,0.390424836601307
"MDA","2017","3","null",1,0,0
"MLT","2017","3","null",0.536,0.464,0.526315789473684
"NLD","2017","3","null",0.346,0.654,0.757692307692308
"NOR","2017","3","null",0.286,0.714,1.80952380952381
"POL","2017","3","null",0.385,0.615,1.93954545454545
"PRT","2017","3","null",0.846,0.154,0.442028985507246
"ROU","2017","3","null",1,0,0
"SRB","2017","3","null",0.227,0.773,1.75571428571429
"SVN","2017","3","null",0.788,0.212,3.08484848484848
"SVK","2017","3","null",0.596,0.404,1.38888888888889
"TUR","2017","3","null",0.392,0.608,1.25565656565657
"USA","2017","3","null",0.269,0.731,1.6625
"ARM","2015","4","null",0.805,0.195,0.0689075630252101
"AUT","2015","4","null",0.312,0.688,1.52857142857143
"BEL","2015","4","null",0.736,0.264,3.08062015503876
"CHE","2015","4","null",0.698,0.302,2.53373983739837
"CZE","2015","4","null",0.717,0.283,3.63719512195122
"DNK","2015","4","null",0.533,0.467,0.216842105263158
"EST","2015","4","null",0.434,0.566,1.45559440559441
"ESP","2015","4","null",0.483,0.517,3.88888888888889
"GEO","2015","4","null",0.698,0.302,0.257142857142857
"GRC","2015","4","null",0.353,0.647,2.16410256410256
"HRV","2015","4","null",0.407,0.593,3.65333333333333
"HUN","2015","4","null",0.542,0.458,1.84705882352941
"IRL","2015","4","null",0.774,0.226,0.399667774086379
"ISR","2015","4","null",0.66,0.34,0.773076923076923
"ITA","2015","4","null",0.25,0.75,1.61
"KGZ","2015","4","null",0.594,0.406,0.538195488721805
"LTU","2015","4","null",0.849,0.151,0.27063829787234
"LUX","2015","4","null",0.483,0.517,2.11666666666667
"LVA","2015","4","null",0.552,0.448,3.05
"MAR","2015","4","null",0.635,0.365,0.177142857142857
"MDA","2015","4","null",0.887,0.113,0.106
"MLT","2015","4","null",0.913,0.087,0.836363636363636
"NLD","2015","4","null",0.415,0.585,1.78651515151515
"NOR","2015","4","null",0.31,0.69,2.31794871794872
"POL","2015","4","null",0.277,0.723,0.681282051282051
"PRT","2015","4","null",0.736,0.264,3.78992248062016
"ROU","2015","4","null",0.792,0.208,0.442073170731707
"SRB","2015","4","null",0.348,0.652,0.378095238095238
"SVN","2015","4","null",0.698,0.302,1.345
"SVK","2015","4","null",0.558,0.442,2.23311111111111
"TUR","2015","4","null",0.375,0.625,0.615476190476191
"USA","2015","4","null",0.34,0.66,1.04761437908497
"ARM","2016","4","null",0.615,0.385,2.67007722007722
"AUT","2016","4","null",0.235,0.765,1.48666666666667
"BEL","2016","4","null",0.731,0.269,1.17380952380952
"CHE","2016","4","null",0.635,0.365,0.752777777777778
"CZE","2016","4","null",0.673,0.327,0.46077694235589
"DNK","2016","4","null",0.5,0.5,0.664705882352941
"EST","2016","4","null",0.288,0.712,2.78567251461988
"ESP","2016","4","null",0.357,0.643,1.14666666666667
"GEO","2016","4","null",0.674,0.326,0.07625
"GRC","2016","4","null",0.467,0.533,0.355555555555556
"HRV","2016","4","null",0.571,0.429,0.248245614035088
"HUN","2016","4","null",0.571,0.429,0.995
"IRL","2016","4","null",0.673,0.327,0.508421052631579
"ISR","2016","4","null",0.673,0.327,1.95384615384615
"ITA","2016","4","null",0.136,0.864,1.18833333333333
"KGZ","2016","4","null",0.2,0.8,2.46060606060606
"LTU","2016","4","null",0.788,0.212,1.06555555555556
"LUX","2016","4","null",0.5,0.5,0.975294117647059
"LVA","2016","4","null",0.571,0.429,0.6
"MAR","2016","4","null",0.638,0.362,0.21042735042735
"MDA","2016","4","null",1,0,0
"MLT","2016","4","null",0.778,0.222,0.284090909090909
"NLD","2016","4","null",0.288,0.712,1.37064393939394
"NOR","2016","4","null",0.179,0.821,1.34761904761905
"POL","2016","4","null",0.326,0.674,0.988636363636364
"PRT","2016","4","null",0.654,0.346,1.33055555555556
"ROU","2016","4","null",0.846,0.154,0.0753623188405797
"SRB","2016","4","null",0.375,0.625,1.05285714285714
"SVN","2016","4","null",0.808,0.192,0.521739130434783
"SVK","2016","4","null",0.561,0.439,0.342105263157895
"TUR","2016","4","null",0.2,0.8,0.671428571428571
"USA","2016","4","null",0.308,0.692,0.818557692307692
"ARM","2017","4","null",0.596,0.404,0.609401709401709
"AUT","2017","4","null",0.136,0.864,1.92916666666667
"BEL","2017","4","null",0.714,0.286,1.39285714285714
"CHE","2017","4","null",0.731,0.269,1.82380952380952
"CZE","2017","4","null",0.75,0.25,2.61428571428571
"DNK","2017","4","null",0.571,0.429,0.214912280701754
"EST","2017","4","null",0.385,0.615,0.901512605042017
"ESP","2017","4","null",0.536,0.464,1.78611111111111
"GEO","2017","4","null",0.891,0.109,0.108888888888889
"GRC","2017","4","null",0.462,0.538,1.75333333333333
"HRV","2017","4","null",0.538,0.462,2.9
"HUN","2017","4","null",0.536,0.464,3.70789473684211
"IRL","2017","4","null",0.788,0.212,0.653333333333333
"ISR","2017","4","null",0.731,0.269,0.711904761904762
"ITA","2017","4","null",0.174,0.826,1.97916666666667
"KGZ","2017","4","null",0.417,0.583,0.322857142857143
"LTU","2017","4","null",0.886,0.114,0.9
"LUX","2017","4","null",0.679,0.321,0.528571428571429
"LVA","2017","4","null",0.5,0.5,1.7578431372549
"MAR","2017","4","null",0.481,0.519,0.368529411764706
"MDA","2017","4","null",1,0,0
"MLT","2017","4","null",0.607,0.393,0.603007518796993
"NLD","2017","4","null",0.308,0.692,1.06474358974359
"NOR","2017","4","null",0.179,0.821,2.09047619047619
"POL","2017","4","null",0.308,0.692,2.23025974025974
"PRT","2017","4","null",0.808,0.192,0.734057971014493
"ROU","2017","4","null",1,0,0
"SRB","2017","4","null",0.273,0.727,1.92142857142857
"SVN","2017","4","null",0.769,0.231,3.0719696969697
"SVK","2017","4","null",0.577,0.423,1.46481481481481
"TUR","2017","4","null",0.314,0.686,1.74994949494949
"USA","2017","4","null",0.173,0.827,2.06785714285714
